medal_date,athlete_name,country_code,discipline_code,event,Gold,Silver,Bronze
2021-07-24T00:00:00Z,KIM Je Deok,KOR,ARC,Mixed Team,1,0,0
2021-07-24T00:00:00Z,AN San,KOR,ARC,Mixed Team,1,0,0
2021-07-24T00:00:00Z,SCHLOESSER Gabriela,NED,ARC,Mixed Team,0,1,0
2021-07-24T00:00:00Z,WIJLER Steve,NED,ARC,Mixed Team,0,1,0
2021-07-24T00:00:00Z,ALVAREZ Luis,MEX,ARC,Mixed Team,0,0,1
2021-07-24T00:00:00Z,VALENCIA Alejandra,MEX,ARC,Mixed Team,0,0,1
2021-07-24T00:00:00Z,CARAPAZ Richard,ECU,CRD,Men's Road Race,1,0,0
2021-07-24T00:00:00Z,van AERT Wout,BEL,CRD,Men's Road Race,0,1,0
2021-07-24T00:00:00Z,POGACAR Tadej,SLO,CRD,Men's Road Race,0,0,1
2021-07-24T00:00:00Z,SZILAGYI Aron,HUN,FEN,Men's Sabre Individual,1,0,0
2021-07-24T00:00:00Z,SAMELE Luigi,ITA,FEN,Men's Sabre Individual,0,1,0
2021-07-24T00:00:00Z,KIM Junghwan,KOR,FEN,Men's Sabre Individual,0,0,1
2021-07-24T00:00:00Z,SUN Yiwen,CHN,FEN,Women's &Eacute;p&eacute;e Individual,1,0,0
2021-07-24T00:00:00Z,POPESCU Ana Maria,ROU,FEN,Women's &Eacute;p&eacute;e Individual,0,1,0
2021-07-24T00:00:00Z,LEHIS Katrina,EST,FEN,Women's &Eacute;p&eacute;e Individual,0,0,1
2021-07-24T00:00:00Z,TAKATO Naohisa,JPN,JUD,Men -60 kg,1,0,0
2021-07-24T00:00:00Z,YANG Yung Wei,TPE,JUD,Men -60 kg,0,1,0
2021-07-24T00:00:00Z,MKHEIDZE Luka,FRA,JUD,Men -60 kg,0,0,1
2021-07-24T00:00:00Z,SMETOV Yeldos,KAZ,JUD,Men -60 kg,0,0,1
2021-07-24T00:00:00Z,KRASNIQI Distria,KOS,JUD,Women -48 kg,1,0,0
2021-07-24T00:00:00Z,TONAKI Funa,JPN,JUD,Women -48 kg,0,1,0
2021-07-24T00:00:00Z,BILODID Daria,UKR,JUD,Women -48 kg,0,0,1
2021-07-24T00:00:00Z,MUNKHBAT Urantsetseg,MGL,JUD,Women -48 kg,0,0,1
2021-07-24T00:00:00Z,FOROUGHI Javad,IRI,SHO,10m Air Pistol Men,1,0,0
2021-07-24T00:00:00Z,MIKEC Damir,SRB,SHO,10m Air Pistol Men,0,1,0
2021-07-24T00:00:00Z,PANG Wei,CHN,SHO,10m Air Pistol Men,0,0,1
2021-07-24T00:00:00Z,YANG Qian,CHN,SHO,10m Air Rifle Women,1,0,0
2021-07-24T00:00:00Z,GALASHINA Anastasiia,ROC,SHO,10m Air Rifle Women,0,1,0
2021-07-24T00:00:00Z,CHRISTEN Nina,SUI,SHO,10m Air Rifle Women,0,0,1
2021-07-24T00:00:00Z,DELL'AQUILA Vito,ITA,TKW,Men -58kg,1,0,0
2021-07-24T00:00:00Z,JENDOUBI Mohamed Khalil,TUN,TKW,Men -58kg,0,1,0
2021-07-24T00:00:00Z,ARTAMONOV Mikhail,ROC,TKW,Men -58kg,0,0,1
2021-07-24T00:00:00Z,JANG Jun,KOR,TKW,Men -58kg,0,0,1
2021-07-24T00:00:00Z,WONGPATTANAKIT Panipak,THA,TKW,Women -49kg,1,0,0
2021-07-24T00:00:00Z,CEREZO IGLESIAS Adriana,ESP,TKW,Women -49kg,0,1,0
2021-07-24T00:00:00Z,BOGDANOVIC Tijana,SRB,TKW,Women -49kg,0,0,1
2021-07-24T00:00:00Z,SEMBERG Abishag,ISR,TKW,Women -49kg,0,0,1
2021-07-24T00:00:00Z,HOU Zhihui,CHN,WLF,Women's 49kg,1,0,0
2021-07-24T00:00:00Z,MIRABAI Chanu Saikhom,IND,WLF,Women's 49kg,0,1,0
2021-07-24T00:00:00Z,AISAH Windy Cantika,INA,WLF,Women's 49kg,0,0,1
2021-07-25T00:00:00Z,KANG Chaeyoung,KOR,ARC,Women's Team,1,0,0
2021-07-25T00:00:00Z,AN San,KOR,ARC,Women's Team,1,0,0
2021-07-25T00:00:00Z,JANG Minhee,KOR,ARC,Women's Team,1,0,0
2021-07-25T00:00:00Z,OSIPOVA Elena,ROC,ARC,Women's Team,0,1,0
2021-07-25T00:00:00Z,PEROVA Ksenia,ROC,ARC,Women's Team,0,1,0
2021-07-25T00:00:00Z,GOMBOEVA Svetlana,ROC,ARC,Women's Team,0,1,0
2021-07-25T00:00:00Z,SCHWARZ Charline,GER,ARC,Women's Team,0,0,1
2021-07-25T00:00:00Z,UNRUH Lisa,GER,ARC,Women's Team,0,0,1
2021-07-25T00:00:00Z,KROPPEN Michelle,GER,ARC,Women's Team,0,0,1
2021-07-25T00:00:00Z,KIESENHOFER Anna,AUT,CRD,Women's Road Race,1,0,0
2021-07-25T00:00:00Z,van VLEUTEN Annemiek,NED,CRD,Women's Road Race,0,1,0
2021-07-25T00:00:00Z,LONGO BORGHINI Elisa,ITA,CRD,Women's Road Race,0,0,1
2021-07-25T00:00:00Z,WANG Han,CHN,DIV,Women's Synchronised 3m Springboard,1,0,0
2021-07-25T00:00:00Z,SHI Tingmao,CHN,DIV,Women's Synchronised 3m Springboard,1,0,0
2021-07-25T00:00:00Z,ABEL Jennifer,CAN,DIV,Women's Synchronised 3m Springboard,0,1,0
2021-07-25T00:00:00Z,CITRINI BEAULIEU Melissa,CAN,DIV,Women's Synchronised 3m Springboard,0,1,0
2021-07-25T00:00:00Z,HENTSCHEL Lena,GER,DIV,Women's Synchronised 3m Springboard,0,0,1
2021-07-25T00:00:00Z,PUNZEL Tina,GER,DIV,Women's Synchronised 3m Springboard,0,0,1
2021-07-25T00:00:00Z,CANNONE Romain,FRA,FEN,Men's &Eacute;p&eacute;e Individual,1,0,0
2021-07-25T00:00:00Z,SIKLOSI Gergely,HUN,FEN,Men's &Eacute;p&eacute;e Individual,0,1,0
2021-07-25T00:00:00Z,REIZLIN Igor,UKR,FEN,Men's &Eacute;p&eacute;e Individual,0,0,1
2021-07-25T00:00:00Z,KIEFER Lee,USA,FEN,Women's Foil Individual,1,0,0
2021-07-25T00:00:00Z,DERIGLAZOVA Inna,ROC,FEN,Women's Foil Individual,0,1,0
2021-07-25T00:00:00Z,KOROBEYNIKOVA Larisa,ROC,FEN,Women's Foil Individual,0,0,1
2021-07-25T00:00:00Z,ABE Hifumi,JPN,JUD,Men -66 kg,1,0,0
2021-07-25T00:00:00Z,MARGVELASHVILI Vazha,GEO,JUD,Men -66 kg,0,1,0
2021-07-25T00:00:00Z,AN Baul,KOR,JUD,Men -66 kg,0,0,1
2021-07-25T00:00:00Z,CARGNIN Daniel,BRA,JUD,Men -66 kg,0,0,1
2021-07-25T00:00:00Z,ABE Uta,JPN,JUD,Women -52 kg,1,0,0
2021-07-25T00:00:00Z,BUCHARD Amandine,FRA,JUD,Women -52 kg,0,1,0
2021-07-25T00:00:00Z,GILES Chelsie,GBR,JUD,Women -52 kg,0,0,1
2021-07-25T00:00:00Z,GIUFFRIDA Odette,ITA,JUD,Women -52 kg,0,0,1
2021-07-25T00:00:00Z,BATSARASHKINA Vitalina,ROC,SHO,10m Air Pistol Women,1,0,0
2021-07-25T00:00:00Z,KOSTADINOVA Antoaneta,BUL,SHO,10m Air Pistol Women,0,1,0
2021-07-25T00:00:00Z,JIANG Ranxin,CHN,SHO,10m Air Pistol Women,0,0,1
2021-07-25T00:00:00Z,SHANER William,USA,SHO,10m Air Rifle Men,1,0,0
2021-07-25T00:00:00Z,SHENG Lihao,CHN,SHO,10m Air Rifle Men,0,1,0
2021-07-25T00:00:00Z,YANG Haoran,CHN,SHO,10m Air Rifle Men,0,0,1
2021-07-25T00:00:00Z,HORIGOME Yuto,JPN,SKB,Men's Street,1,0,0
2021-07-25T00:00:00Z,HOEFLER Kelvin,BRA,SKB,Men's Street,0,1,0
2021-07-25T00:00:00Z,EATON Jagger,USA,SKB,Men's Street,0,0,1
2021-07-25T00:00:00Z,HAFNAOUI Ahmed,TUN,SWM,Men's 400m Freestyle,1,0,0
2021-07-25T00:00:00Z,McLOUGHLIN Jack,AUS,SWM,Men's 400m Freestyle,0,1,0
2021-07-25T00:00:00Z,SMITH Kieran,USA,SWM,Men's 400m Freestyle,0,0,1
2021-07-25T00:00:00Z,KALISZ Chase,USA,SWM,Men's 400m Individual Medley,1,0,0
2021-07-25T00:00:00Z,LITHERLAND Jay,USA,SWM,Men's 400m Individual Medley,0,1,0
2021-07-25T00:00:00Z,SMITH Brendon,AUS,SWM,Men's 400m Individual Medley,0,0,1
2021-07-25T00:00:00Z,CAMPBELL Cate,AUS,SWM,Women's 4 x 100m Freestyle Relay,1,0,0
2021-07-25T00:00:00Z,CAMPBELL Bronte,AUS,SWM,Women's 4 x 100m Freestyle Relay,1,0,0
2021-07-25T00:00:00Z,McKEON Emma,AUS,SWM,Women's 4 x 100m Freestyle Relay,1,0,0
2021-07-25T00:00:00Z,WILSON Madison,AUS,SWM,Women's 4 x 100m Freestyle Relay,1,0,0
2021-07-25T00:00:00Z,O'CALLAGHAN Mollie,AUS,SWM,Women's 4 x 100m Freestyle Relay,1,0,0
2021-07-25T00:00:00Z,HARRIS Meg,AUS,SWM,Women's 4 x 100m Freestyle Relay,1,0,0
2021-07-25T00:00:00Z,OLEKSIAK Penny,CAN,SWM,Women's 4 x 100m Freestyle Relay,0,1,0
2021-07-25T00:00:00Z,SMITH Rebecca,CAN,SWM,Women's 4 x 100m Freestyle Relay,0,1,0
2021-07-25T00:00:00Z,SANCHEZ Kayla,CAN,SWM,Women's 4 x 100m Freestyle Relay,0,1,0
2021-07-25T00:00:00Z,MACNEIL Margaret,CAN,SWM,Women's 4 x 100m Freestyle Relay,0,1,0
2021-07-25T00:00:00Z,RUCK Taylor,CAN,SWM,Women's 4 x 100m Freestyle Relay,0,1,0
2021-07-25T00:00:00Z,BROWN Erika,USA,SWM,Women's 4 x 100m Freestyle Relay,0,0,1
2021-07-25T00:00:00Z,WEITZEIL Abbey,USA,SWM,Women's 4 x 100m Freestyle Relay,0,0,1
2021-07-25T00:00:00Z,de LOOF Catie,USA,SWM,Women's 4 x 100m Freestyle Relay,0,0,1
2021-07-25T00:00:00Z,SCHMITT Allison,USA,SWM,Women's 4 x 100m Freestyle Relay,0,0,1
2021-07-25T00:00:00Z,HINDS Natalie,USA,SWM,Women's 4 x 100m Freestyle Relay,0,0,1
2021-07-25T00:00:00Z,SMOLIGA Olivia,USA,SWM,Women's 4 x 100m Freestyle Relay,0,0,1
2021-07-25T00:00:00Z,MANUEL Simone,USA,SWM,Women's 4 x 100m Freestyle Relay,0,0,1
2021-07-25T00:00:00Z,OHASHI Yui,JPN,SWM,Women's 400m Individual Medley,1,0,0
2021-07-25T00:00:00Z,WEYANT Emma,USA,SWM,Women's 400m Individual Medley,0,1,0
2021-07-25T00:00:00Z,FLICKINGER Hali,USA,SWM,Women's 400m Individual Medley,0,0,1
2021-07-25T00:00:00Z,RASHITOV Ulugbek,UZB,TKW,Men -68kg,1,0,0
2021-07-25T00:00:00Z,SINDEN Bradly,GBR,TKW,Men -68kg,0,1,0
2021-07-25T00:00:00Z,RECBER Hakan,TUR,TKW,Men -68kg,0,0,1
2021-07-25T00:00:00Z,ZHAO Shuai,CHN,TKW,Men -68kg,0,0,1
2021-07-25T00:00:00Z,ZOLOTIC Anastasija,USA,TKW,Women -57kg,1,0,0
2021-07-25T00:00:00Z,MININA Tatiana,ROC,TKW,Women -57kg,0,1,0
2021-07-25T00:00:00Z,LO Chia-Ling,TPE,TKW,Women -57kg,0,0,1
2021-07-25T00:00:00Z,ILGUN Hatice Kubra,TUR,TKW,Women -57kg,0,0,1
2021-07-25T00:00:00Z,LI Fabin,CHN,WLF,Men's 61kg,1,0,0
2021-07-25T00:00:00Z,IRAWAN Eko Yuli,INA,WLF,Men's 61kg,0,1,0
2021-07-25T00:00:00Z,SON Igor,KAZ,WLF,Men's 61kg,0,0,1
2021-07-25T00:00:00Z,CHEN Lijun,CHN,WLF,Men's 67kg,1,0,0
2021-07-25T00:00:00Z,MOSQUERA LOZANO Luis Javier,COL,WLF,Men's 67kg,0,1,0
2021-07-25T00:00:00Z,ZANNI Mirko,ITA,WLF,Men's 67kg,0,0,1
2021-07-26T00:00:00Z,KIM Je Deok,KOR,ARC,Men's Team,1,0,0
2021-07-26T00:00:00Z,OH Jinhyek,KOR,ARC,Men's Team,1,0,0
2021-07-26T00:00:00Z,KIM Woojin,KOR,ARC,Men's Team,1,0,0
2021-07-26T00:00:00Z,TANG Chih-Chun,TPE,ARC,Men's Team,0,1,0
2021-07-26T00:00:00Z,WEI Chun-Heng,TPE,ARC,Men's Team,0,1,0
2021-07-26T00:00:00Z,DENG Yu-Cheng,TPE,ARC,Men's Team,0,1,0
2021-07-26T00:00:00Z,FURUKAWA Takaharu,JPN,ARC,Men's Team,0,0,1
2021-07-26T00:00:00Z,KAWATA Yuki,JPN,ARC,Men's Team,0,0,1
2021-07-26T00:00:00Z,MUTO Hiroki,JPN,ARC,Men's Team,0,0,1
2021-07-26T00:00:00Z,ABLIAZIN Denis,ROC,GAR,Men's Team,1,0,0
2021-07-26T00:00:00Z,BELYAVSKIY David,ROC,GAR,Men's Team,1,0,0
2021-07-26T00:00:00Z,DALALOYAN Artur,ROC,GAR,Men's Team,1,0,0
2021-07-26T00:00:00Z,"NAGORNYY Nikita",ROC,GAR,Men's Team,1,0,0
2021-07-26T00:00:00Z,KAYA Kazuma,JPN,GAR,Men's Team,0,1,0
2021-07-26T00:00:00Z,TANIGAWA Wataru,JPN,GAR,Men's Team,0,1,0
2021-07-26T00:00:00Z,KITAZONO Takeru,JPN,GAR,Men's Team,0,1,0
2021-07-26T00:00:00Z,HASHIMOTO Daiki,JPN,GAR,Men's Team,0,1,0
2021-07-26T00:00:00Z,LIN Chaopan,CHN,GAR,Men's Team,0,0,1
2021-07-26T00:00:00Z,SUN Wei,CHN,GAR,Men's Team,0,0,1
2021-07-26T00:00:00Z,XIAO Ruoteng,CHN,GAR,Men's Team,0,0,1
2021-07-26T00:00:00Z,ZOU Jingyuan,CHN,GAR,Men's Team,0,0,1
2021-07-26T00:00:00Z,SAVSEK Benjamin,SLO,CSL,Men's Canoe,1,0,0
2021-07-26T00:00:00Z,ROHAN Lukas,CZE,CSL,Men's Canoe,0,1,0
2021-07-26T00:00:00Z,TASIADIS Sideris,GER,CSL,Men's Canoe,0,0,1
2021-07-26T00:00:00Z,PIDCOCK Thomas,GBR,MTB,Men's Cross-country,1,0,0
2021-07-26T00:00:00Z,FLUECKIGER Mathias,SUI,MTB,Men's Cross-country,0,1,0
2021-07-26T00:00:00Z,VALERO SERRANO David,ESP,MTB,Men's Cross-country,0,0,1
2021-07-26T00:00:00Z,DALEY Thomas,GBR,DIV,Men's Synchronised 10m Platform,1,0,0
2021-07-26T00:00:00Z,LEE Matty,GBR,DIV,Men's Synchronised 10m Platform,1,0,0
2021-07-26T00:00:00Z,CAO Yuan,CHN,DIV,Men's Synchronised 10m Platform,0,1,0
2021-07-26T00:00:00Z,CHEN Aisen,CHN,DIV,Men's Synchronised 10m Platform,0,1,0
2021-07-26T00:00:00Z,BONDAR Aleksandr,ROC,DIV,Men's Synchronised 10m Platform,0,0,1
2021-07-26T00:00:00Z,MINIBAEV Viktor,ROC,DIV,Men's Synchronised 10m Platform,0,0,1
2021-07-26T00:00:00Z,CHEUNG Ka Long,HKG,FEN,Men's Foil Individual,1,0,0
2021-07-26T00:00:00Z,GAROZZO Daniele,ITA,FEN,Men's Foil Individual,0,1,0
2021-07-26T00:00:00Z,CHOUPENITCH Alexander,CZE,FEN,Men's Foil Individual,0,0,1
2021-07-26T00:00:00Z,POZDNIAKOVA Sofia,ROC,FEN,Women's Sabre Individual,1,0,0
2021-07-26T00:00:00Z,VELIKAYA Sofya,ROC,FEN,Women's Sabre Individual,0,1,0
2021-07-26T00:00:00Z,BRUNET Manon,FRA,FEN,Women's Sabre Individual,0,0,1
2021-07-26T00:00:00Z,ONO Shohei,JPN,JUD,Men -73 kg,1,0,0
2021-07-26T00:00:00Z,SHAVDATUASHVILI Lasha,GEO,JUD,Men -73 kg,0,1,0
2021-07-26T00:00:00Z,AN Changrim,KOR,JUD,Men -73 kg,0,0,1
2021-07-26T00:00:00Z,TSEND-OCHIR Tsogtbaatar,MGL,JUD,Men -73 kg,0,0,1
2021-07-26T00:00:00Z,GJAKOVA Nora,KOS,JUD,Women -57 kg,1,0,0
2021-07-26T00:00:00Z,CYSIQUE Sarah Leonie,FRA,JUD,Women -57 kg,0,1,0
2021-07-26T00:00:00Z,KLIMKAIT Jessica,CAN,JUD,Women -57 kg,0,0,1
2021-07-26T00:00:00Z,YOSHIDA Tsukasa,JPN,JUD,Women -57 kg,0,0,1
2021-07-26T00:00:00Z,HANCOCK Vincent,USA,SHO,Skeet Men,1,0,0
2021-07-26T00:00:00Z,HANSEN Jesper,DEN,SHO,Skeet Men,0,1,0
2021-07-26T00:00:00Z,ALRASHIDI Abdullah,KUW,SHO,Skeet Men,0,0,1
2021-07-26T00:00:00Z,ENGLISH Amber,USA,SHO,Skeet Women,1,0,0
2021-07-26T00:00:00Z,BACOSI Diana,ITA,SHO,Skeet Women,0,1,0
2021-07-26T00:00:00Z,WEI Meng,CHN,SHO,Skeet Women,0,0,1
2021-07-26T00:00:00Z,NISHIYA Momiji,JPN,SKB,Women's Street,1,0,0
2021-07-26T00:00:00Z,LEAL Rayssa,BRA,SKB,Women's Street,0,1,0
2021-07-26T00:00:00Z,"NAKAYAMA Funa",JPN,SKB,Women's Street,0,0,1
2021-07-26T00:00:00Z,PEATY Adam,GBR,SWM,Men's 100m Breaststroke,1,0,0
2021-07-26T00:00:00Z,KAMMINGA Arno,NED,SWM,Men's 100m Breaststroke,0,1,0
2021-07-26T00:00:00Z,MARTINENGHI Nicolo,ITA,SWM,Men's 100m Breaststroke,0,0,1
2021-07-26T00:00:00Z,CURRY Brooks,USA,SWM,Men's 4 x 100m Freestyle Relay,1,0,0
2021-07-26T00:00:00Z,DRESSEL Caeleb,USA,SWM,Men's 4 x 100m Freestyle Relay,1,0,0
2021-07-26T00:00:00Z,BECKER Bowen,USA,SWM,Men's 4 x 100m Freestyle Relay,1,0,0
2021-07-26T00:00:00Z,PIERONI Blake,USA,SWM,Men's 4 x 100m Freestyle Relay,1,0,0
2021-07-26T00:00:00Z,APPLE Zach,USA,SWM,Men's 4 x 100m Freestyle Relay,1,0,0
2021-07-26T00:00:00Z,CECCON Thomas,ITA,SWM,Men's 4 x 100m Freestyle Relay,0,1,0
2021-07-26T00:00:00Z,FRIGO Manuel,ITA,SWM,Men's 4 x 100m Freestyle Relay,0,1,0
2021-07-26T00:00:00Z,ZAZZERI Lorenzo,ITA,SWM,Men's 4 x 100m Freestyle Relay,0,1,0
2021-07-26T00:00:00Z,CONDORELLI Santo,ITA,SWM,Men's 4 x 100m Freestyle Relay,0,1,0
2021-07-26T00:00:00Z,MIRESSI Alessandro,ITA,SWM,Men's 4 x 100m Freestyle Relay,0,1,0
2021-07-26T00:00:00Z,CHALMERS Kyle,AUS,SWM,Men's 4 x 100m Freestyle Relay,0,0,1
2021-07-26T00:00:00Z,GRAHAM Alexander,AUS,SWM,Men's 4 x 100m Freestyle Relay,0,0,1
2021-07-26T00:00:00Z,INCERTI Zac,AUS,SWM,Men's 4 x 100m Freestyle Relay,0,0,1
2021-07-26T00:00:00Z,McEVOY Cameron,AUS,SWM,Men's 4 x 100m Freestyle Relay,0,0,1
2021-07-26T00:00:00Z,TEMPLE Matthew,AUS,SWM,Men's 4 x 100m Freestyle Relay,0,0,1
2021-07-26T00:00:00Z,MACNEIL Margaret,CAN,SWM,Women's 100m Butterfly,1,0,0
2021-07-26T00:00:00Z,ZHANG Yufei,CHN,SWM,Women's 100m Butterfly,0,1,0
2021-07-26T00:00:00Z,McKEON Emma,AUS,SWM,Women's 100m Butterfly,0,0,1
2021-07-26T00:00:00Z,TITMUS Ariarne,AUS,SWM,Women's 400m Freestyle,1,0,0
2021-07-26T00:00:00Z,LEDECKY Kathleen,USA,SWM,Women's 400m Freestyle,0,1,0
2021-07-26T00:00:00Z,LI Bingjie,CHN,SWM,Women's 400m Freestyle,0,0,1
2021-07-26T00:00:00Z,MIZUTANI Jun,JPN,TTE,Mixed Doubles,1,0,0
2021-07-26T00:00:00Z,ITO Mima,JPN,TTE,Mixed Doubles,1,0,0
2021-07-26T00:00:00Z,XU Xin,CHN,TTE,Mixed Doubles,0,1,0
2021-07-26T00:00:00Z,LIU Shiwen,CHN,TTE,Mixed Doubles,0,1,0
2021-07-26T00:00:00Z,LIN Yun Ju,TPE,TTE,Mixed Doubles,0,0,1
2021-07-26T00:00:00Z,CHENG I Ching,TPE,TTE,Mixed Doubles,0,0,1
2021-07-26T00:00:00Z,KHRAMTCOV Maksim,ROC,TKW,Men -80kg,1,0,0
2021-07-26T00:00:00Z,ELSHARABATY Saleh,JOR,TKW,Men -80kg,0,1,0
2021-07-26T00:00:00Z,KANAET Toni,CRO,TKW,Men -80kg,0,0,1
2021-07-26T00:00:00Z,EISSA Seif,EGY,TKW,Men -80kg,0,0,1
2021-07-26T00:00:00Z,JELIC Matea,CRO,TKW,Women -67kg,1,0,0
2021-07-26T00:00:00Z,WILLIAMS Lauren,GBR,TKW,Women -67kg,0,1,0
2021-07-26T00:00:00Z,GBAGBI Ruth,CIV,TKW,Women -67kg,0,0,1
2021-07-26T00:00:00Z,MALAK Hedaya,EGY,TKW,Women -67kg,0,0,1
2021-07-26T00:00:00Z,BLUMMENFELT Kristian,NOR,TRI,Men's Individual,1,0,0
2021-07-26T00:00:00Z,YEE Alex,GBR,TRI,Men's Individual,0,1,0
2021-07-26T00:00:00Z,WILDE Hayden,NZL,TRI,Men's Individual,0,0,1
2021-07-26T00:00:00Z,DIAZ Hidilyn,PHI,WLF,Women's 55kg,1,0,0
2021-07-26T00:00:00Z,LIAO Qiuyun,CHN,WLF,Women's 55kg,0,1,0
2021-07-26T00:00:00Z,CHINSHANLO Zulfiya,KAZ,WLF,Women's 55kg,0,0,1
2021-07-27T00:00:00Z,AKHAIMOVA Liliia,ROC,GAR,Women's Team,1,0,0
2021-07-27T00:00:00Z,MELNIKOVA Angelina,ROC,GAR,Women's Team,1,0,0
2021-07-27T00:00:00Z,URAZOVA Vladislava,ROC,GAR,Women's Team,1,0,0
2021-07-27T00:00:00Z,LISTUNOVA Viktoriia,ROC,GAR,Women's Team,1,0,0
2021-07-27T00:00:00Z,Mc CALLUM Grace,USA,GAR,Women's Team,0,1,0
2021-07-27T00:00:00Z,LEE Sunisa,USA,GAR,Women's Team,0,1,0
2021-07-27T00:00:00Z,CHILES Jordan,USA,GAR,Women's Team,0,1,0
2021-07-27T00:00:00Z,BILES Simone,USA,GAR,Women's Team,0,1,0
2021-07-27T00:00:00Z,GADIROVA Jennifer,GBR,GAR,Women's Team,0,0,1
2021-07-27T00:00:00Z,GADIROVA Jessica,GBR,GAR,Women's Team,0,0,1
2021-07-27T00:00:00Z,KINSELLA Alice,GBR,GAR,Women's Team,0,0,1
2021-07-27T00:00:00Z,MORGAN Amelie,GBR,GAR,Women's Team,0,0,1
2021-07-27T00:00:00Z,UENO Yukiko,JPN,BSB,Softball,1,0,0
2021-07-27T00:00:00Z,GOTO Miu,JPN,BSB,Softball,1,0,0
2021-07-27T00:00:00Z,FUJITA Yamato,JPN,BSB,Softball,1,0,0
2021-07-27T00:00:00Z,AGATSUMA Haruka,JPN,BSB,Softball,1,0,0
2021-07-27T00:00:00Z,KIYOHARA Nayu,JPN,BSB,Softball,1,0,0
2021-07-27T00:00:00Z,ATSUMI Mana,JPN,BSB,Softball,1,0,0
2021-07-27T00:00:00Z,ICHIGUCHI Yuka,JPN,BSB,Softball,1,0,0
2021-07-27T00:00:00Z,KAWABATA Hitomi,JPN,BSB,Softball,1,0,0
2021-07-27T00:00:00Z,"NAITO Minori",JPN,BSB,Softball,1,0,0
2021-07-27T00:00:00Z,YAMAMOTO Yu,JPN,BSB,Softball,1,0,0
2021-07-27T00:00:00Z,HARADA Nodoka,JPN,BSB,Softball,1,0,0
2021-07-27T00:00:00Z,MORI Sayaka,JPN,BSB,Softball,1,0,0
2021-07-27T00:00:00Z,YAMAZAKI Saki,JPN,BSB,Softball,1,0,0
2021-07-27T00:00:00Z,YAMADA Eri,JPN,BSB,Softball,1,0,0
2021-07-27T00:00:00Z,MINE Yukiyo,JPN,BSB,Softball,1,0,0
2021-07-27T00:00:00Z,AGUILAR Ali,USA,BSB,Softball,0,1,0
2021-07-27T00:00:00Z,CARDA Ally,USA,BSB,Softball,0,1,0
2021-07-27T00:00:00Z,CHIDESTER Amanda,USA,BSB,Softball,0,1,0
2021-07-27T00:00:00Z,MUNRO Aubree,USA,BSB,Softball,0,1,0
2021-07-27T00:00:00Z,MULIPOLA Dejah,USA,BSB,Softball,0,1,0
2021-07-27T00:00:00Z,SPAULDING Delaney,USA,BSB,Softball,0,1,0
2021-07-27T00:00:00Z,Mc CLENEY Haylie,USA,BSB,Softball,0,1,0
2021-07-27T00:00:00Z,REED Janie,USA,BSB,Softball,0,1,0
2021-07-27T00:00:00Z,MOULTRIE Michelle,USA,BSB,Softball,0,1,0
2021-07-27T00:00:00Z,NICKLES Bubba,USA,BSB,Softball,0,1,0
2021-07-27T00:00:00Z,GARCIA Rachel,USA,BSB,Softball,0,1,0
2021-07-27T00:00:00Z,ARIOTO Valerie,USA,BSB,Softball,0,1,0
2021-07-27T00:00:00Z,OSTERMAN Cat,USA,BSB,Softball,0,1,0
2021-07-27T00:00:00Z,STEWART Kelsey,USA,BSB,Softball,0,1,0
2021-07-27T00:00:00Z,ABBOTT Monica,USA,BSB,Softball,0,1,0
2021-07-27T00:00:00Z,CAIRA Jenna,CAN,BSB,Softball,0,0,1
2021-07-27T00:00:00Z,ENTZMINGER Emma,CAN,BSB,Softball,0,0,1
2021-07-27T00:00:00Z,FRANKLIN Larissa,CAN,BSB,Softball,0,0,1
2021-07-27T00:00:00Z,GILBERT Jen,CAN,BSB,Softball,0,0,1
2021-07-27T00:00:00Z,GROENEWEGEN Sara,CAN,BSB,Softball,0,0,1
2021-07-27T00:00:00Z,HAYWARD Victoria,CAN,BSB,Softball,0,0,1
2021-07-27T00:00:00Z,HARSHMAN Kelsey,CAN,BSB,Softball,0,0,1
2021-07-27T00:00:00Z,LAWRIE Danielle,CAN,BSB,Softball,0,0,1
2021-07-27T00:00:00Z,LEUNG Janet,CAN,BSB,Softball,0,0,1
2021-07-27T00:00:00Z,LYE Joey,CAN,BSB,Softball,0,0,1
2021-07-27T00:00:00Z,POLIDORI Erika,CAN,BSB,Softball,0,0,1
2021-07-27T00:00:00Z,RAFTER Kaleigh,CAN,BSB,Softball,0,0,1
2021-07-27T00:00:00Z,REGULA Lauren,CAN,BSB,Softball,0,0,1
2021-07-27T00:00:00Z,SALLING Jenn,CAN,BSB,Softball,0,0,1
2021-07-27T00:00:00Z,WIDEMAN Natalie,CAN,BSB,Softball,0,0,1
2021-07-27T00:00:00Z,FUNK Ricarda,GER,CSL,Women's Kayak,1,0,0
2021-07-27T00:00:00Z,CHOURRAUT Maialen,ESP,CSL,Women's Kayak,0,1,0
2021-07-27T00:00:00Z,FOX Jessica,AUS,CSL,Women's Kayak,0,0,1
2021-07-27T00:00:00Z,NEFF Jolanda,SUI,MTB,Women's Cross-country,1,0,0
2021-07-27T00:00:00Z,FREI Sina,SUI,MTB,Women's Cross-country,0,1,0
2021-07-27T00:00:00Z,INDERGAND Linda,SUI,MTB,Women's Cross-country,0,0,1
